CNK;Naam;Subcategorie;Nieuwe prijs;Oude prijs;Korting;Korting
3099959;GELSEMIUM SEMPERVIRENS 200K GR 4G BOIRON;Granulen;3.99;4.70;-0.15;0.18
1308600;LEHNING L 52 GUTT 30ML;Luchtwegen en weerstand;9.65;11.35;-0.15;0.18
1174838;ECHINACEA COSMOPLX GUTT 100ML COSMO;Luchtwegen en weerstand;32.73;34.45;-0.05;0.05
3099926;GELSEMIUM SEMPERVIRENS 30CH GR 4G BOIRON;Granulen;3.99;4.70;-0.15;0.18
1384270;MEDULLOSSEINUM PLEX GUTT 30ML UNDA;Spieren en gewrichten;9.77;11.49;-0.15;0.18
3131810;ASA FOETIDA 200K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
344028;NUX VOMICA MK GL BOIRON;Globulen;3.82;4.50;-0.15;0.18
3098407;APIS MELLIFICA MK GR 4G BOIRON;Granulen;3.99;4.70;-0.15;0.18
341941;GELSEMIUM SEMPERVIRENS 15CH GL BOIRON;Globulen;3.82;4.50;-0.15;0.18
3106887;LACHESIS MUTUS 30K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3098589;ARSENICUM ALBUM 4CH GR 4G BOIRON;Granulen;3.99;4.70;-0.15;0.18
3132735;KALMIA LATIFOLIA 30K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
1382894;ALUMILAX GUTT 20ML UNDA;Maag, darm en lever;8.63;10.15;-0.15;0.18
663948;ANTI ANGINA COMP 30 UNDA;Luchtwegen en weerstand;6.41;7.54;-0.15;0.18
339226;BRYONIA 200K GL BOIRON;Globulen;3.82;4.50;-0.15;0.18
3130705;ACTHEANE 250MG COMP 120 BOIRON;Vrouwelijke problemen;13.51;15.90;-0.15;0.18
328518;GRAPHITES MK GL BOIRON;Globulen;3.82;4.50;-0.15;0.18
3100740;BERBERIS VULGARIS 4CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3101474;CAPSICUM ANNUUM 200K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
51144;VANOCOMPLEX N61 TUSSINOL SIR 150ML UNDA;Luchtwegen en weerstand;8.71;10.25;-0.15;0.18
3097078;ACONITUM NAPELLUS 4CH GR 4G BOIRON;Granulen;3.99;4.70;-0.15;0.18
1694637;ARNICAGEL 50G HOMEOD;Spieren en gewrichten;14.41;16.95;-0.15;0.18
467076;OSTEOHEEL S COMP 250 HEEL;Beendergestel;37.95;39.95;-0.05;0.05
328773;HEPAR SULFURIS CALCAREUM 15CH GL BOIRON;Globulen;3.82;4.50;-0.15;0.18
3101508;PHOSPHORUS MK GR 4G BOIRON;Granulen;3.99;4.70;-0.15;0.18
341933;GELSEMIUM SEMPERVIRENS MK GL BOIRON;Globulen;3.82;4.50;-0.15;0.18
330852;MERCURIUS SOLUBILIS MK GL BOIRON;Globulen;3.82;4.50;-0.15;0.18
330845;MERCURIUS SOLUBILIS 200K GL BOIRON;Globulen;3.82;4.50;-0.15;0.18
3133451;PLUMBUM METALLICUM 30K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3104858;ECHINACEA ANGUSTIFOLIA 30K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
1312610;LEHNING CLIMAXOL GUTT 30ML;Vrouwelijke problemen;8.97;10.55;-0.15;0.18
3130879;CORYZALIA COMP ORODISP 40 BOIRON;Luchtwegen en weerstand;6.50;7.65;-0.15;0.18
3108651;SECALE CORNUTUM 5CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
343582;LYCOPODIUM CLAVATUM XMK GL BOIRON;Globulen;7.56;8.90;-0.15;0.18
3107737;PETROLEUM 200K GR 4G BOIRON;Huid, haren en nagels;4.84;5.70;-0.15;0.18
2104404;ALLIUM CEPA COMPLEX VSM NEUSSPRAY 20ML;Allergie;8.07;9.50;-0.15;0.18
457713;AESCULUS-HEEL COMP. GUTT 30ML HEEL;Maag, darm en lever;12.71;14.95;-0.15;0.18
3106283;INFLUENZINUM 9CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
376350;CARDUUS COSMOPLX S GUTT 30ML COSMO;Maag, darm en lever;12.28;14.45;-0.15;0.18
3101060;NUX VOMICA 15CH GR 4G BOIRON;Granulen;3.99;4.70;-0.15;0.18
3107802;PHYTOLACCA DECANDRA 5CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
664284;ANTI GRIPPE COMP 30 UNDA;Luchtwegen en weerstand;10.08;11.86;-0.15;0.18
1315878;LEHNING REXORUBIA GRAN 350G;Beendergestel;13.22;15.55;-0.15;0.18
138933;KLIMAKUNDA GUTT 20ML UNDA;Vrouwelijke problemen;8.63;10.15;-0.15;0.18
3101466;PHOSPHORUS 30K GR 4G BOIRON;Granulen;3.99;4.70;-0.15;0.18
3132826;LACHNANTHES TINCTORIA 30K GR 4G BOIRON;Granulen;6.59;7.75;-0.15;0.18
3133386;PHOSPHORUS XMK GR 4G BOIRON;Granulen;8.20;9.65;-0.15;0.18
3106903;LACHESIS MUTUS MK GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
376475;SCROPHULARIA COSMOPL S 30ML COSMO;Luchtwegen en weerstand;12.28;14.45;-0.15;0.18
3107661;OPIUM 30K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3098928;BRYONIA 9CH GR 4G BOIRON;Granulen;3.99;4.70;-0.15;0.18
3100856;MERCURIUS SOLUBILIS 15CH GR 4G BOIRON;Granulen;3.99;4.70;-0.15;0.18
3098811;BELLADONNA 30CH GR 4G BOIRON;Granulen;3.99;4.70;-0.15;0.18
3099157;PHOSPHORICUM ACIDUM 9CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
1715101;LABO LIFE REF 2LALERG BLIST GEL 30;Allergie;40.47;42.60;-0.05;0.05
663948;ANTI ANGINA COMP 30 UNDA;Luchtwegen en weerstand;6.41;7.54;-0.15;0.18
3106283;INFLUENZINUM 9CH GR 4G BOIRON;Luchtwegen en weerstand;4.84;5.70;-0.15;0.18
466938;OCULOHEEL COMP 50 HEEL;Luchtwegen en weerstand;11.01;12.95;-0.15;0.18
1105428;NUX VOMICA 12CH GL BOIRON;Globulen;5.95;7.00;-0.15;0.18
3132644;GELSEMIUM SEMPERVIRENS XMK GR 4G BOIRON;Granulen;8.20;9.65;-0.15;0.18
336487;MEDORRHINUM 9CH GL BOIRON;Globulen;3.82;4.50;-0.15;0.18
3107992;POUMON HISTAMINE 30K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
1329721;LYMPHOMYOSOT GEL 250G HEEL;Vrouwelijke problemen;42.70;44.95;-0.05;0.05
3104833;DULCAMARA 9CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3101334;PHOSPHORUS 5CH GR 4G BOIRON;Granulen;3.99;4.70;-0.15;0.18
139212;PIJNSTILLEND COMP 40 UNDA;Spieren en gewrichten;7.78;9.15;-0.15;0.18
92247;ANTI VERRUES GUTT INTERN 20ML UNDA;Huid, haren en nagels;8.63;10.15;-0.15;0.18
1741198;GYNAECOHEEL N GUTT 30ML HEEL;Vrouwelijke problemen;12.28;14.45;-0.15;0.18
3167137;TRAUMEEL GEL 50G HEEL;Spieren en gewrichten;11.01;12.95;-0.15;0.18
342790;IGNATIA AMARA 9CH GL BOIRON;Globulen;3.82;4.50;-0.15;0.18
3100781;MERCURIUS SOLUBILIS 5CH GR 4G BOIRON;Granulen;3.99;4.70;-0.15;0.18
1303320;LEHNING L114 GUTT 30ML;Druppels;8.97;10.55;-0.15;0.18
3139029;PHYTODEN NOVO SIROOP 200ML HEEL VERV. 3056801;Luchtwegen en weerstand;11.01;12.95;-0.15;0.18
605709;VOGEL AVENA SATIVA CPLX GUTT 50ML;Stress en slapeloosheid;7.99;9.99;-0.20;0.25
342774;IGNATIA AMARA CURE 6K-MK BOIRON;Kuur;20.27;23.85;-0.15;0.18
3100906;MERCURIUS SOLUBILIS 30K GR 4G BOIRON;Granulen;3.99;4.70;-0.15;0.18
328500;GRAPHITES 200K GL BOIRON;Globulen;3.82;4.50;-0.15;0.18
1427004;VANOCOMPLEX N44 HYPOTONOL GUTT 50ML UNDA;Hart en bloedvaten;12.75;15.00;-0.15;0.18
3099504;CHAMOMILLA VULGARIS MK GR 4G BOIRON;Granulen;3.99;4.70;-0.15;0.18
1427343;VANOCOMPLEX N 7 HEPAGALEN GUTT 50ML UNDA;Maag, darm en lever;12.75;15.00;-0.15;0.18
3107695;OPIUM 9CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3106358;IPECA 7CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3099876;GELSEMIUM SEMPERVIRENS 4CH GR 4G BOIRON;Granulen;3.99;4.70;-0.15;0.18
688374;VOGEL AVENA SATIVA CPLX GUTT 100ML;Stress en slapeloosheid;12.79;15.99;-0.20;0.25
3109584;ZINCUM METALLICUM 30K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
1105469;PODOPHYLLUM PELTATUM 200K GL BOIRON;Globulen;5.95;7.00;-0.15;0.18
3104924;EUPATORIUM PERFOLIATUM 30K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3106515;MONILIA ALBICANS 30K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3107232;MEDORRHINUM 9CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
1426550;VANOCOMPLEX N13 PROHAEMORRH. GUTT 50ML UNDA;Maag, darm en lever;12.75;15.00;-0.15;0.18
1528397;VINCEEL MOND-KEELSPRAY 20ML HEEL;Luchtwegen en weerstand;8.46;9.95;-0.15;0.18
3137148;MAMA NATURA TUSSI PLUS VSM SIROOP ZS GUTT 50ML;Luchtwegen en weerstand;8.46;9.95;-0.15;0.18
434175;CHELIDONIUM COMPLEX GUTT 30ML BOIRON;Huid, haren en nagels;10.16;11.95;-0.15;0.18
3099116;PHOSPHORICUM ACIDUM 200K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3132792;LAC CANINUM 30K GR 4G BOIRON;Granulen;6.59;7.75;-0.15;0.18
3105715;GRAPHITES 7CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3099884;GELSEMIUM SEMPERVIRENS 5CH GR 4G BOIRON;Granulen;3.99;4.70;-0.15;0.18
3132297;DOLICHOS PRURIENS 05CH GR 4G BOIRON;Granulen;6.59;7.75;-0.15;0.18
3137114;MAMA NATURA GASTRO VSM TABL 120 VERV.2051639;Maag, darm en lever;8.46;9.95;-0.15;0.18
3101193;NUX VOMICA 200K GR 4G BOIRON;Granulen;3.99;4.70;-0.15;0.18
336495;MEDORRHINUM 200K GL BOIRON;Globulen;3.82;4.50;-0.15;0.18
1426683;VANOCOMPLEX N25 PROSTATAN GUTT 50ML UNDA;Urinewegen-Drainage;12.75;15.00;-0.15;0.18
3131836;AVENA SATIVA 05CH GR 4G BOIRON;Granulen;6.59;7.75;-0.15;0.18
3099819;ANTIMONIUM CRUDUM 4CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3101458;PHOSPHORUS 6K GR 4G BOIRON;Granulen;3.99;4.70;-0.15;0.18
3100765;BORAX 6K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
467431;POPULUS-HEEL COMP.SR GUTT 30ML HEEL;Urinewegen-Drainage;12.71;14.95;-0.15;0.18
3107745;PETROLEUM 5CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
466011;KALMIA-HEEL COMPOS. GUTT 30ML HEEL;Druppels;12.71;14.95;-0.15;0.18
138990;SIROP PECTORAL 180ML UNDA;Luchtwegen en weerstand;9.22;10.85;-0.15;0.18
3105905;MERCURIUS CORROSIVUS 200K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3105723;GRAPHITES 9CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3105806;HEKLA LAVA 5CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
341560;DULCAMARA MK GL BOIRON;Globulen;3.82;4.50;-0.15;0.18
1465749;IPECACUANHA RADIX D3 GR 4G WELEDA;Luchtwegen en weerstand;5.91;6.95;-0.15;0.18
3106911;LACHESIS MUTUS 5CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3106960;LEDUM PALUSTRE 6K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
332148;PLUMBUM METALLICUM 200K GL BOIRON;Globulen;3.82;4.50;-0.15;0.18
434183;DROSERA COMPLEX GUTT 30ML BOIRON;Luchtwegen en weerstand;10.16;11.95;-0.15;0.18
3106499;MEZEREUM 9CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3130895;SEDATIF PC ZUIGTABL 90 BOIRON;Stress en slapeloosheid;9.99;11.75;-0.15;0.18
2319689;SPASCUPREEL TABL 50 HEEL;Maag, darm en lever;11.01;12.95;-0.15;0.18
3108024;POUMON HISTAMINE 9CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
1030386;POLYINFLUENZINUM MD CAPS 10 HOMEOD;Luchtwegen en weerstand;19.51;22.95;-0.15;0.18
3108628;SANGUINARIA CANADENSIS 7CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
1105352;MAGNESIUM MURIATICA 200K GL BOIRON;Globulen;3.82;4.50;-0.15;0.18
3106390;IRIS VERSICOLOR 5CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
1427038;VANOCOMPLEX N46 MANURHEUMIN GUTT 50ML UNDA;Spieren en gewrichten;12.75;15.00;-0.15;0.18
3132651;GUAIACUM 30K GR 4G BOIRON;Granulen;6.59;7.75;-0.15;0.18
336503;MEDORRHINUM MK GL BOIRON;Globulen;3.82;4.50;-0.15;0.18
1573385;OSTEOCYNESINE COMP 60 BOIRON;Beendergestel;8.46;9.95;-0.15;0.18
3099017;MURIATICUM ACIDUM 5CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3107760;PHYTOLACCA DECANDRA 6K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3133543;SABAL SERRULATA 04CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3132032;COCA 30K GR 4G BOIRON;Granulen;6.59;7.75;-0.15;0.18
1105030;MONILIA ALBICANS 200K GL BOIRON;Globulen;5.95;7.00;-0.15;0.18
344325;OPIUM 200K GL BOIRON;Globulen;3.82;4.50;-0.15;0.18
3108016;POUMON HISTAMINE 5CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
335356;LACHESIS MUTUS CURE 6K-MK BOIRON;Kuur;20.27;23.85;-0.15;0.18
3100591;BARYTA CARBONICUM 5CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3133444;PLUMBUM METALLICUM 200K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3132909;MERCURIUS DULCIS 30K GR 4G BOIRON;Granulen;6.59;7.75;-0.15;0.18
3100203;ARUM TRIPHYLLUM 9CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3106457;MEZEREUM 5CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3106366;IPECA 9CH GR 4G BOIRON;Luchtwegen en weerstand;4.84;5.70;-0.15;0.18
3101185;CALCAREA FLUORICA 9CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3099132;PHOSPHORICUM ACIDUM 5CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
459297;ARTERIA-HEEL GUTT 30ML HEEL;Hart en bloedvaten;12.28;14.45;-0.15;0.18
3104734;DROSERA 200K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3106317;IPECA 30K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3165172;OKOUBAKA COMPLEX VSM COMP 40;Maag, darm en lever;7.86;9.25;-0.15;0.18
3101623;CARBO VEGETABILIS 7CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3103918;CHOLESTERINUM 9CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
1391713;CICATRISAN POMM 40G UNDA;Huid, haren en nagels;7.78;9.15;-0.15;0.18
3106994;LEDUM PALUSTRE 5CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3105855;HEPAR SULFURIS CALCAREUM 200K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
1465749;IPECACUANHA RADIX D3 GR 4G WELEDA;Granulen;5.91;6.95;-0.15;0.18
3130887;COCCULINE COMP ORODISP 40 BOIRON VERV.1573377;Maag, darm en lever;7.44;8.75;-0.15;0.18
3105921;HEPAR SULFURIS CALCAREUM 9CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
468405;VIBURCOL SUPPO 12 HEEL;Luchtwegen en weerstand;9.31;10.95;-0.15;0.18
1460138;NUX VOMICA-HEEL TABL 250 HEEL;Maag, darm en lever;37.95;39.95;-0.05;0.05
434092;ACIDUM PHOS COMPLEX GUTT 30ML BOIRON;Stress en slapeloosheid;10.16;11.95;-0.15;0.18
3110277;IGNATIA AMARA XMK GR 4G BOIRON;Granulen;8.20;9.65;-0.15;0.18
457796;COLOCYNTHIS-HOMACC. GUTT 30ML HEEL;Maag, darm en lever;12.28;14.45;-0.15;0.18
1596790;POLYINFLUENZIN.+ GEL GLOB 10 HOMEOD;Luchtwegen en weerstand;19.51;22.95;-0.15;0.18
1105337;LYCOPODIUM CLAVATUM 30K GL BOIRON;Globulen;3.82;4.50;-0.15;0.18
3104726;DROSERA 30K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
434233;IPECA COMPLEX GUTT 30ML BOIRON;Druppels;10.16;11.95;-0.15;0.18
3133006;NUX MOSCHATA 30K GR 4G BOIRON;Granulen;6.59;7.75;-0.15;0.18
3099207;ACTAEA RACEMOSA 5CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
1702869;SABINA 200K GL BOIRON;Granulen;5.95;7.00;-0.15;0.18
458455;VALERIANAHEEL GUTT 30ML HEEL;Stress en slapeloosheid;12.28;14.45;-0.15;0.18
467753;SABAL-HOMACCORD GUTT 30ML HEEL;Urinewegen-Drainage;12.28;14.45;-0.15;0.18
3101383;CANTHARIS 4CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3137114;MAMA NATURA GASTRO VSM TABL 120 VERV.2051639;Maag, darm en lever;8.46;9.95;-0.15;0.18
3109600;ZINCUM METALLICUM 5CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3131844;AVENA SATIVA 06D GR 4G BOIRON;Granulen;6.59;7.75;-0.15;0.18
3100559;LYCOPODIUM CLAVATUM 7CH GR 4G BOIRON;Granulen;3.99;4.70;-0.15;0.18
325316;PHOSPHORICUM ACIDUM XMK GL BOIRON;Globulen;7.56;8.90;-0.15;0.18
3132842;LUESINUM 200K GR 4G BOIRON;Granulen;6.59;7.75;-0.15;0.18
331884;PHOSPHORUS 200K GL BOIRON;Globulen;3.82;4.50;-0.15;0.18
457895;EUPHORBIUM-HEEL COMP.S SPRAY 20ML HEEL;Luchtwegen en weerstand;8.46;9.95;-0.15;0.18
3102043;CHELIDONIUM MAJUS 9CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3108719;SOL 200K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3100344;IGNATIA AMARA 30K GR 4G BOIRON;Granulen;3.99;4.70;-0.15;0.18
3100682;LYCOPODIUM CLAVATUM 200K GR 4G BOIRON;Granulen;3.99;4.70;-0.15;0.18
3109592;ZINCUM METALLICUM 200K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
434258;NUX VOMICA COMPLEX GUTT 30ML BOIRON;Maag, darm en lever;10.16;11.95;-0.15;0.18
3132685;IODUM 30K GR 4G BOIRON;Granulen;6.59;7.75;-0.15;0.18
3107752;PETROLEUM 9CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3099116;PHOSPHORICUM ACIDUM 200K GR 4G BOIRON;Energiegebrek;4.84;5.70;-0.15;0.18
1591353;LABO LIFE REF 2LARTH BLIST GEL 30;Spieren en gewrichten;32.87;34.60;-0.05;0.05
1384262;BOLDO PLEX GUTT 30ML UNDA;Maag, darm en lever;9.77;11.49;-0.15;0.18
2183283;CALTRIVAT VSM ORALE TABL 120X100MG;Luchtwegen en weerstand;8.46;9.95;-0.15;0.18
333229;ZINCUM METALLICUM 200K GL BOIRON;Globulen;3.82;4.50;-0.15;0.18
3340460;SERINOL SIROOP KIND 125ML UNDA;Stress en slapeloosheid;9.05;10.65;-0.15;0.18
3106309;IPECA 6K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3100641;LYCOPODIUM CLAVATUM 6K GR 4G BOIRON;Granulen;3.99;4.70;-0.15;0.18
335422;LACHESIS MUTUS XMK GL BOIRON;Globulen;7.56;8.90;-0.15;0.18
1540749;TESTIS COMPOSITUM COMP 50 HEEL;Energiegebrek;11.43;13.45;-0.15;0.18
376350;CARDUUS COSMOPLX S GUTT 30ML COSMO;Maag, darm en lever;12.28;14.45;-0.15;0.18
3099918;GELSEMIUM SEMPERVIRENS 15CH GR 4G BOIRON;Granulen;3.99;4.70;-0.15;0.18
3100708;BERBERIS VULGARIS 6K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
3132990;NUX MOSCHATA 05CH GR 4G BOIRON;Granulen;6.59;7.75;-0.15;0.18
1460021;BELLADONNA-HEEL GUTT 30ML HEEL;Luchtwegen en weerstand;12.28;14.45;-0.15;0.18
335372;LACHESIS MUTUS 9CH GL BOIRON;Globulen;3.82;4.50;-0.15;0.18
3139029;PHYTODEN NOVO SIROOP 200ML HEEL VERV. 3056801;Luchtwegen en weerstand;11.01;12.95;-0.15;0.18
338970;BELLADONNA XMK GL BOIRON;Globulen;7.56;8.90;-0.15;0.18
3137130;MAMA NATURA OTIRINI VSM NEUSSPRAY 20ML;Luchtwegen en weerstand;8.46;9.95;-0.15;0.18
3105830;HEPAR SULFURIS CALCAREUM 6K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
342782;IGNATIA AMARA 7CH GL BOIRON;Globulen;5.95;7.00;-0.15;0.18
3099967;GELSEMIUM SEMPERVIRENS MK GR 4G BOIRON;Granulen;3.99;4.70;-0.15;0.18
342816;IGNATIA AMARA MK GL BOIRON;Globulen;3.82;4.50;-0.15;0.18
3099140;PHOSPHORICUM ACIDUM 7CH GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
1262971;UNDA COMPLEXE N3 20ML UNDA;Maag, darm en lever;8.63;10.15;-0.15;0.18
1744028;LYMPHOMYOSOT N GUTT 30ML HEEL CFR 0458-240;Urinewegen-Drainage;12.28;14.45;-0.15;0.18
3104395;COLCHICUM AUTUMNALE 200K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
1460203;SPONGIA-HEEL TABL 50 HEEL;Energiegebrek;11.01;12.95;-0.15;0.18
330951;MERCURIUS VIVUS 200K GL BOIRON;Globulen;3.82;4.50;-0.15;0.18
2362127;LABO LIFE REF 2LPSO GEL 30;Huid, haren en nagels;40.47;42.60;-0.05;0.05
3099991;ANTIMONIUM TARTARICUM 6K GR 4G BOIRON;Granulen;4.84;5.70;-0.15;0.18
1254770;SABADILLA OFFICINARUM 200K GL BOIRON;Globulen;5.95;7.00;-0.15;0.18
3100831;MERCURIUS SOLUBILIS 9CH GR 4G BOIRON;Granulen;3.99;4.70;-0.15;0.18
2348076;SRL COMPLEX GEL VSM TUBE 75G;Spieren en gewrichten;11.81;13.90;-0.15;0.18
